transaction_id,customer_id,account_id,merchant_id,device_id,ip_address,amount,currency,transaction_type,channel,country,timestamp,status
T000613,C0035,A0035,M0016,D0035,10.36.46.56,3274.36,INR,UPI,MOBILE,IN,2026-05-08T04:32:00,SUCCESS
T000614,C0009,A0009,M0006,D0009,10.10.64.118,4657.46,INR,CARD,MOBILE,IN,2026-05-08T16:53:00,SUCCESS
T000615,C0008,A0008,M0051,D0008,10.9.57.105,4956.98,INR,RTGS,WEB,IN,2026-05-02T17:10:00,SUCCESS
T000616,C0004,A0004,M0007,D0004,10.5.29.53,1890.7,INR,WALLET,MOBILE,IN,2026-05-09T20:56:00,SUCCESS
T000617,C0002,A0002,M0030,D0002,10.3.15.27,4493.18,INR,RTGS,MOBILE,SG,2026-05-13T04:49:00,FAILED
T000618,C0000,A0000,M0028,D0000,10.1.1.1,20363.32,INR,UPI,API,IN,2026-05-06T17:34:00,SUCCESS
T000619,C0059,A0059,M0021,D0059,10.60.14.168,3854.62,INR,UPI,MOBILE,IN,2026-05-03T20:20:00,SUCCESS
T000620,C0042,A0042,M0029,D0042,10.43.95.147,14380.91,INR,UPI,MOBILE,IN,2026-05-05T17:33:00,SUCCESS
T000621,C0090,A0090,M0010,D0090,10.167.49.221,2640.04,INR,CARD,MOBILE,IN,2026-05-12T07:40:00,SUCCESS
T000622,C0011,A0011,M0017,D0011,10.12.78.144,1242.22,INR,WALLET,ATM,IN,2026-05-05T10:08:00,SUCCESS
T000623,C0090,A0090,M0030,D0090,10.91.31.171,3428.22,INR,UPI,MOBILE,GB,2026-05-07T16:37:00,SUCCESS
T000624,C0000,A0000,M0046,D0000,10.1.1.1,1113.72,INR,CARD,WEB,IN,2026-05-10T12:11:00,SUCCESS
T000625,C0082,A0082,M0053,D0082,10.83.175.67,6147.74,INR,CARD,API,IN,2026-05-09T15:39:00,SUCCESS
T000626,C0044,A0044,M0044,D0044,10.45.109.173,5604.56,INR,CARD,MOBILE,IN,2026-05-01T16:19:00,SUCCESS
T000627,C0089,A0089,M0011,D0089,10.90.24.158,1283.4,INR,UPI,WEB,IN,2026-05-03T06:43:00,SUCCESS
T000628,C0059,A0059,M0023,D0059,10.201.14.129,2861.64,INR,CARD,MOBILE,IN,2026-05-08T08:26:00,SUCCESS
T000629,C0048,A0048,M0028,D0048,10.49.137.25,10260.06,INR,NEFT,MOBILE,IN,2026-05-01T19:51:00,SUCCESS
T000630,C0034,A0034,M0029,D0034,10.35.39.43,6956.24,INR,CARD,MOBILE,IN,2026-05-07T11:36:00,SUCCESS
T000631,C0070,A0070,M0028,D0070,10.71.91.111,444.16,INR,CARD,MOBILE,GB,2026-05-14T19:16:00,SUCCESS
T000632,C0061,A0061,M0034,D0061,10.62.28.194,1578.03,INR,CARD,POS,IN,2026-05-07T06:22:00,SUCCESS
T000633,C0002,A0002,M0027,D0002,10.3.15.27,3026.67,INR,WALLET,API,IN,2026-05-02T15:37:00,SUCCESS
T000634,C0021,A0021,M0016,D0021,10.22.148.74,2203.42,INR,WALLET,WEB,IN,2026-05-14T03:40:00,SUCCESS
T000635,C0089,A0089,M0013,D0089,10.90.24.158,3188.89,INR,NEFT,MOBILE,IN,2026-05-03T23:04:00,SUCCESS
T000636,C0009,A0009,M0012,D0009,10.10.64.118,2668.62,INR,CARD,MOBILE,IN,2026-05-06T21:24:00,SUCCESS
T000637,C0090,A0090,M0021,D0090,10.91.31.171,6108.26,INR,UPI,MOBILE,IN,2026-05-12T03:38:00,SUCCESS
T000638,C0024,A0024,M0048,D0280,10.25.169.113,3954.38,INR,NEFT,POS,GB,2026-05-14T15:36:00,SUCCESS
T000639,C0123,A0123,M0042,D0123,10.124.62.200,9048.08,INR,WALLET,MOBILE,IN,2026-05-05T06:41:00,SUCCESS
T000640,C0075,A0075,M0008,D0075,10.76.126.176,2036.07,INR,RTGS,MOBILE,IN,2026-05-13T09:14:00,SUCCESS
T000641,C0019,A0019,M0027,D0019,10.20.134.48,9321.58,INR,CARD,WEB,IN,2026-05-10T08:38:00,SUCCESS
T000642,C0075,A0075,M0033,D0075,10.76.126.176,3801.8,INR,UPI,POS,IN,2026-05-09T17:47:00,SUCCESS
T000643,C0008,A0008,M0025,D0124,10.9.57.105,5373.51,INR,NEFT,MOBILE,IN,2026-05-09T05:39:00,SUCCESS
T000644,C0042,A0042,M0048,D0042,10.43.95.147,9492.27,INR,CARD,MOBILE,IN,2026-05-14T21:54:00,SUCCESS
T000645,C0119,A0119,M0041,D0051,10.120.34.148,3335.07,INR,UPI,WEB,IN,2026-05-07T06:25:00,SUCCESS
T000646,C0117,A0117,M0050,D0117,10.118.20.122,14283.72,INR,UPI,POS,IN,2026-05-08T15:44:00,SUCCESS
T000647,C0029,A0029,M0015,D0029,10.30.4.178,2372.81,INR,WALLET,WEB,IN,2026-05-02T02:20:00,SUCCESS
T000648,C0045,A0045,M0028,D0045,10.46.116.186,3995.35,INR,WALLET,WEB,IN,2026-05-11T06:07:00,SUCCESS
T000649,C0023,A0023,M0007,D0023,10.223.100.52,3123.71,INR,CARD,MOBILE,IN,2026-05-06T15:43:00,SUCCESS
T000650,C0075,A0075,M0029,D0075,10.76.126.176,3287.78,INR,UPI,MOBILE,IN,2026-05-12T18:23:00,SUCCESS
T000651,C0018,A0018,M0035,D0097,10.19.127.35,15040.48,INR,UPI,MOBILE,IN,2026-05-08T17:57:00,FAILED
T000652,C0054,A0054,M0017,D0054,10.55.179.103,2475.67,INR,WALLET,WEB,IN,2026-05-04T05:10:00,SUCCESS
T000653,C0086,A0086,M0036,D0086,10.87.3.119,3060.34,INR,UPI,MOBILE,IN,2026-05-14T08:34:00,SUCCESS
T000654,C0017,A0017,M0032,D0017,10.18.120.22,5527.13,INR,CARD,WEB,IN,2026-05-13T13:48:00,SUCCESS
T000655,C0106,A0106,M0046,D0313,10.107.143.179,644.02,INR,UPI,MOBILE,IN,2026-05-08T12:20:00,SUCCESS
T000656,C0058,A0058,M0050,D0058,10.59.7.155,4285.99,INR,UPI,WEB,IN,2026-05-08T05:55:00,SUCCESS
T000657,C0012,A0012,M0008,D0012,10.13.85.157,4425.62,INR,NEFT,MOBILE,IN,2026-05-11T17:15:00,SUCCESS
T000658,C0044,A0044,M0022,D0124,10.45.109.173,1017.03,INR,CARD,API,IN,2026-05-09T10:26:00,SUCCESS
T000659,C0014,A0014,M0019,D0014,10.15.99.183,5176.61,INR,NEFT,WEB,US,2026-05-12T11:42:00,FAILED
T000660,C0091,A0091,M0025,D0091,10.92.38.184,3246.43,INR,WALLET,MOBILE,IN,2026-05-01T15:54:00,SUCCESS
T000661,C0072,A0072,M0008,D0072,10.73.105.137,13676.51,INR,CARD,MOBILE,IN,2026-05-10T19:20:00,SUCCESS
T000662,C0114,A0114,M0010,D0114,10.115.199.83,11698.79,INR,WALLET,MOBILE,IN,2026-05-01T22:41:00,SUCCESS
T000663,C0095,A0095,M0043,D0095,10.96.66.36,3295.49,INR,UPI,WEB,IN,2026-05-14T01:16:00,SUCCESS
T000664,C0081,A0081,M0024,D0120,10.82.168.54,3427.07,INR,UPI,MOBILE,AE,2026-05-04T00:30:00,SUCCESS
T000665,C0037,A0037,M0054,D0037,10.38.60.82,4144.35,INR,NEFT,MOBILE,IN,2026-05-08T11:35:00,SUCCESS
T000666,C0021,A0021,M0049,D0021,10.22.148.74,2743.88,INR,UPI,POS,IN,2026-05-10T17:25:00,SUCCESS
T000667,C0032,A0032,M0015,D0032,10.33.25.17,1880.81,INR,WALLET,MOBILE,IN,2026-05-14T08:06:00,SUCCESS
T000668,C0009,A0009,M0048,D0009,10.10.64.118,3790.53,INR,UPI,MOBILE,IN,2026-05-02T21:42:00,FAILED
T000669,C0014,A0014,M0027,D0014,10.15.99.183,7430.98,INR,CARD,POS,IN,2026-05-01T19:38:00,SUCCESS
T000670,C0066,A0066,M0010,D0066,10.67.63.59,1540.21,INR,NEFT,API,SG,2026-05-07T14:02:00,SUCCESS
T000671,C0118,A0118,M0033,D0118,10.119.27.135,12788.34,INR,UPI,MOBILE,SG,2026-05-13T06:41:00,SUCCESS
T000672,C0107,A0107,M0016,D0107,10.108.150.192,3859.76,INR,WALLET,MOBILE,IN,2026-05-12T14:55:00,SUCCESS
T000673,C0050,A0050,M0005,D0050,10.51.151.51,4757.79,INR,UPI,MOBILE,IN,2026-05-02T11:23:00,SUCCESS
T000674,C0013,A0013,M0039,D0013,10.14.92.170,13447.44,INR,UPI,WEB,IN,2026-05-03T22:05:00,SUCCESS
T000675,C0123,A0123,M0000,D0123,10.124.62.200,2736.63,INR,RTGS,MOBILE,IN,2026-05-05T02:42:00,SUCCESS
T000676,C0077,A0077,M0000,D0077,10.78.140.2,5042.26,INR,UPI,WEB,IN,2026-05-09T21:31:00,SUCCESS
T000677,C0007,A0007,M0006,D0007,10.8.50.92,1407.56,INR,NEFT,POS,IN,2026-05-10T11:51:00,SUCCESS
T000678,C0002,A0002,M0005,D0002,10.3.15.27,917.69,INR,UPI,MOBILE,GB,2026-05-03T18:59:00,SUCCESS
T000679,C0038,A0038,M0028,D0038,10.39.67.95,17418.88,INR,CARD,WEB,SG,2026-05-08T23:10:00,SUCCESS
T000680,C0098,A0098,M0007,D0163,10.99.87.75,1586.85,INR,UPI,WEB,IN,2026-05-14T17:02:00,SUCCESS
T000681,C0059,A0059,M0035,D0059,10.60.14.168,13788.55,INR,CARD,WEB,IN,2026-05-08T12:21:00,SUCCESS
T000682,C0124,A0124,M0049,D0124,10.125.69.13,2312.02,INR,WALLET,WEB,IN,2026-05-08T23:27:00,SUCCESS
T000683,C0027,A0027,M0032,D0176,10.28.190.152,5723.07,INR,UPI,POS,IN,2026-05-07T16:33:00,SUCCESS
T000684,C0003,A0003,M0031,D0003,10.4.22.40,11853.89,INR,UPI,WEB,SG,2026-05-09T04:02:00,SUCCESS
T000685,C0042,A0042,M0032,D0042,10.43.95.147,1525.33,INR,UPI,MOBILE,IN,2026-05-09T20:36:00,SUCCESS
T000686,C0009,A0009,M0022,D0009,10.10.64.118,3921.14,INR,CARD,MOBILE,IN,2026-05-13T03:26:00,SUCCESS
T000687,C0048,A0048,M0017,D0048,10.49.137.25,4250.53,INR,UPI,ATM,IN,2026-05-01T20:36:00,SUCCESS
T000688,C0068,A0068,M0029,D0068,10.69.77.85,11758.18,INR,WALLET,MOBILE,IN,2026-05-04T10:36:00,SUCCESS
T000689,C0099,A0099,M0041,D0099,10.100.94.88,14247.93,INR,UPI,MOBILE,IN,2026-05-01T11:50:00,SUCCESS
T000690,C0096,A0096,M0025,D0096,10.97.73.49,2752.38,INR,NEFT,POS,IN,2026-05-13T04:07:00,SUCCESS
T000691,C0010,A0010,M0002,D0010,10.11.71.131,4154.99,INR,CARD,POS,IN,2026-05-10T14:40:00,SUCCESS
T000692,C0039,A0039,M0021,D0039,10.40.74.108,1708.17,INR,UPI,WEB,IN,2026-05-14T03:28:00,SUCCESS
T000693,C0122,A0122,M0011,D0122,10.123.55.187,3830.18,INR,NEFT,MOBILE,IN,2026-05-06T08:15:00,SUCCESS
T000694,C0036,A0036,M0035,D0036,10.37.53.69,4312.62,INR,NEFT,POS,IN,2026-05-11T10:40:00,SUCCESS
T000695,C0009,A0009,M0027,D0009,10.10.64.118,2205.27,INR,UPI,WEB,IN,2026-05-12T04:37:00,SUCCESS
T000696,C0039,A0039,M0015,D0039,10.40.74.108,1292.52,INR,CARD,API,IN,2026-05-12T04:40:00,SUCCESS
T000697,C0095,A0095,M0009,D0095,10.96.66.36,2485.06,INR,CARD,MOBILE,IN,2026-05-09T13:45:00,SUCCESS
T000698,C0023,A0023,M0042,D0023,10.82.125.118,8074.73,INR,CARD,MOBILE,US,2026-05-09T09:59:00,SUCCESS
T000699,C0011,A0011,M0043,D0011,10.12.78.144,32128.07,INR,CARD,MOBILE,IN,2026-05-15T00:10:00,SUCCESS
T000700,C0043,A0043,M0018,D0043,10.250.25.184,3476.02,INR,CARD,MOBILE,IN,2026-05-02T10:52:00,SUCCESS
T000701,C0052,A0052,M0020,D0417,10.53.165.77,18158.09,INR,CARD,MOBILE,IN,2026-05-12T12:22:00,SUCCESS
T000702,C0029,A0029,M0049,D0029,10.30.4.178,14318.48,INR,UPI,MOBILE,IN,2026-05-05T15:11:00,SUCCESS
T000703,C0044,A0044,M0037,D0044,10.45.109.173,2708.4,INR,CARD,MOBILE,IN,2026-05-03T08:44:00,SUCCESS
T000704,C0028,A0028,M0005,D0028,10.29.197.165,2652.7,INR,UPI,WEB,IN,2026-05-02T16:26:00,FAILED
T000705,C0100,A0100,M0043,D0100,10.101.101.101,1518.75,INR,CARD,WEB,IN,2026-05-09T21:29:00,SUCCESS
T000706,C0094,A0094,M0047,D0094,10.54.149.4,5948.27,INR,WALLET,MOBILE,IN,2026-05-09T19:13:00,SUCCESS
T000707,C0104,A0104,M0017,D0104,10.105.129.153,6676.74,INR,RTGS,API,IN,2026-05-07T11:39:00,SUCCESS
T000708,C0093,A0093,M0044,D0093,10.94.52.10,2076.73,INR,UPI,WEB,IN,2026-05-13T18:36:00,SUCCESS
T000709,C0075,A0075,M0041,D0075,10.76.126.176,2940.01,INR,UPI,MOBILE,IN,2026-05-08T14:25:00,SUCCESS
T000710,C0114,A0114,M0052,D0114,10.115.199.83,1439.78,INR,NEFT,WEB,IN,2026-05-09T09:49:00,SUCCESS
T000711,C0110,A0110,M0030,D0110,10.111.171.31,19759.69,INR,CARD,WEB,IN,2026-05-14T19:53:00,SUCCESS
T000712,C0047,A0047,M0048,D0047,10.48.130.12,1491.31,INR,CARD,API,IN,2026-05-13T18:07:00,SUCCESS
T000713,C0078,A0078,M0007,D0078,10.79.147.15,14846.52,INR,WALLET,MOBILE,IN,2026-05-06T11:33:00,SUCCESS
T000714,C0054,A0054,M0021,D0054,10.55.179.103,5444.38,INR,UPI,WEB,IN,2026-05-11T16:26:00,SUCCESS
T000715,C0096,A0096,M0030,D0147,10.97.73.49,14648.46,INR,RTGS,MOBILE,IN,2026-05-01T09:57:00,FAILED
T000716,C0088,A0088,M0054,D0088,10.89.17.145,7795.05,INR,CARD,WEB,IN,2026-05-05T19:27:00,SUCCESS
T000717,C0071,A0071,M0003,D0071,10.72.98.124,3839.99,INR,CARD,POS,IN,2026-05-13T12:24:00,SUCCESS
T000718,C0091,A0091,M0004,D0091,10.92.38.184,10897.58,INR,CARD,WEB,US,2026-05-13T23:55:00,SUCCESS
T000719,C0104,A0104,M0044,D0104,10.105.129.153,5651.56,INR,UPI,API,IN,2026-05-06T22:02:00,SUCCESS
T000720,C0089,A0089,M0028,D0089,10.90.24.158,7565.87,INR,CARD,API,SG,2026-05-01T18:03:00,SUCCESS
T000721,C0115,A0115,M0026,D0115,10.116.6.96,20015.05,INR,WALLET,MOBILE,IN,2026-05-05T02:41:00,SUCCESS
T000722,C0026,A0026,M0040,D0026,10.27.183.139,6042.29,INR,WALLET,POS,IN,2026-05-01T15:26:00,SUCCESS
T000723,C0024,A0024,M0018,D0490,10.25.169.113,6998.49,INR,CARD,MOBILE,SG,2026-05-05T22:27:00,SUCCESS
T000724,C0066,A0066,M0020,D0066,10.67.63.59,2661.22,INR,RTGS,MOBILE,IN,2026-05-05T16:05:00,SUCCESS
T000725,C0050,A0050,M0021,D0050,10.51.151.51,4619.52,INR,RTGS,WEB,SG,2026-05-06T15:35:00,SUCCESS
T000726,C0001,A0001,M0021,D0001,10.2.8.14,3720.06,INR,NEFT,WEB,IN,2026-05-08T19:01:00,PENDING
T000727,C0049,A0049,M0021,D0049,10.50.144.38,2157.81,INR,UPI,WEB,IN,2026-05-12T12:05:00,SUCCESS
T000728,C0026,A0026,M0039,D0026,10.27.183.139,2430.94,INR,RTGS,ATM,IN,2026-05-09T09:47:00,SUCCESS
T000729,C0077,A0077,M0026,D0077,10.78.140.2,13271.35,INR,UPI,MOBILE,IN,2026-05-13T07:05:00,SUCCESS
T000730,C0007,A0007,M0018,D0007,10.8.50.92,2114.4,INR,UPI,API,IN,2026-05-11T05:22:00,SUCCESS
T000731,C0084,A0084,M0021,D0293,10.85.189.93,2526.02,INR,UPI,WEB,IN,2026-05-10T09:06:00,FAILED
T000732,C0000,A0000,M0046,D0000,10.223.81.204,21208.63,INR,UPI,MOBILE,IN,2026-05-13T07:01:00,SUCCESS
T000733,C0123,A0123,M0023,D0123,10.124.62.200,6823.06,INR,UPI,WEB,IN,2026-05-09T19:23:00,SUCCESS
T000734,C0052,A0052,M0030,D0052,10.53.165.77,5193.95,INR,UPI,ATM,IN,2026-05-11T12:15:00,SUCCESS
T000735,C0026,A0026,M0044,D0279,10.27.183.139,13733.77,INR,NEFT,POS,SG,2026-05-07T16:31:00,SUCCESS
T000736,C0024,A0024,M0043,D0024,10.25.169.113,1424.1,INR,WALLET,MOBILE,IN,2026-05-10T14:09:00,SUCCESS
T000737,C0024,A0024,M0040,D0024,10.25.169.113,3178.77,INR,CARD,MOBILE,IN,2026-05-06T10:08:00,FAILED
T000738,C0014,A0014,M0024,D0014,10.15.99.183,1887.45,INR,NEFT,MOBILE,IN,2026-05-01T21:45:00,SUCCESS
T000739,C0050,A0050,M0019,D0050,10.51.151.51,1168.59,INR,UPI,WEB,IN,2026-05-08T17:56:00,SUCCESS
T000740,C0038,A0038,M0038,D0477,10.39.67.95,4360.47,INR,CARD,MOBILE,IN,2026-05-08T22:06:00,SUCCESS
T000741,C0122,A0122,M0049,D0122,10.123.55.187,4757.29,INR,CARD,WEB,IN,2026-05-03T19:20:00,SUCCESS
T000742,C0122,A0122,M0033,D0122,10.123.55.187,6458.0,INR,NEFT,MOBILE,IN,2026-05-04T21:43:00,SUCCESS
T000743,C0026,A0026,M0005,D0026,10.27.183.139,2803.17,INR,UPI,MOBILE,IN,2026-05-12T07:54:00,SUCCESS
T000744,C0123,A0123,M0042,D0123,10.124.62.200,21374.21,INR,NEFT,MOBILE,IN,2026-05-09T20:33:00,SUCCESS
T000745,C0046,A0046,M0036,D0046,10.47.123.199,6849.17,INR,CARD,API,US,2026-05-12T20:32:00,SUCCESS
T000746,C0105,A0105,M0043,D0105,10.106.136.166,9108.68,INR,RTGS,WEB,IN,2026-05-09T22:26:00,SUCCESS
T000747,C0006,A0006,M0048,D0006,10.7.43.79,5356.48,INR,RTGS,WEB,IN,2026-05-11T23:20:00,SUCCESS
T000748,C0070,A0070,M0037,D0070,10.71.91.111,8202.34,INR,WALLET,POS,IN,2026-05-06T09:13:00,SUCCESS
T000749,C0105,A0105,M0039,D0105,10.106.136.166,3872.41,INR,CARD,ATM,IN,2026-05-02T01:48:00,SUCCESS
T000750,C0010,A0010,M0051,D0088,10.11.71.131,3580.19,INR,CARD,MOBILE,IN,2026-05-03T00:13:00,SUCCESS
T000751,C0016,A0016,M0004,D0016,10.211.163.175,3649.94,INR,WALLET,WEB,IN,2026-05-11T21:25:00,SUCCESS
T000752,C0082,A0082,M0001,D0082,10.83.175.67,6241.35,INR,NEFT,MOBILE,IN,2026-05-02T09:23:00,SUCCESS
T000753,C0069,A0069,M0015,D0069,10.70.84.98,2984.86,INR,UPI,POS,SG,2026-05-01T16:52:00,SUCCESS
T000754,C0057,A0057,M0053,D0057,10.58.200.142,1856.53,INR,NEFT,MOBILE,SG,2026-05-14T09:33:00,SUCCESS
T000755,C0017,A0017,M0023,D0017,10.18.120.22,6765.9,INR,CARD,MOBILE,GB,2026-05-06T10:21:00,SUCCESS
T000756,C0121,A0121,M0027,D0244,10.122.48.174,3727.3,INR,WALLET,MOBILE,IN,2026-05-05T08:46:00,SUCCESS
T000757,C0002,A0002,M0004,D0002,10.3.15.27,18436.99,INR,UPI,API,IN,2026-05-01T21:22:00,SUCCESS
T000758,C0111,A0111,M0021,D0111,10.112.178.44,6810.7,INR,CARD,WEB,IN,2026-05-11T08:43:00,SUCCESS
T000759,C0112,A0112,M0045,D0112,10.113.185.57,2377.33,INR,WALLET,POS,IN,2026-05-12T08:15:00,SUCCESS
T000760,C0109,A0109,M0029,D0109,10.110.164.18,11697.1,INR,UPI,API,IN,2026-05-07T01:41:00,SUCCESS
T000761,C0043,A0043,M0012,D0102,10.44.102.160,4283.61,INR,CARD,MOBILE,IN,2026-05-12T10:19:00,SUCCESS
T000762,C0113,A0113,M0014,D0113,10.114.192.70,2826.6,INR,RTGS,POS,IN,2026-05-10T11:09:00,PENDING
T000763,C0039,A0039,M0017,D0039,10.40.74.108,4472.62,INR,CARD,WEB,IN,2026-05-01T15:55:00,SUCCESS
T000764,C0119,A0119,M0016,D0119,10.120.34.148,1814.24,INR,UPI,WEB,IN,2026-05-11T16:43:00,SUCCESS
T000765,C0055,A0055,M0011,D0055,10.56.186.116,4167.87,INR,UPI,MOBILE,IN,2026-05-11T04:00:00,SUCCESS
T000766,C0062,A0062,M0008,D0270,10.63.35.7,5982.99,INR,WALLET,POS,IN,2026-05-11T15:36:00,SUCCESS
T000767,C0089,A0089,M0026,D0089,10.90.24.158,4388.65,INR,UPI,POS,US,2026-05-06T09:12:00,SUCCESS
T000768,C0106,A0106,M0039,D0106,10.107.143.179,2815.18,INR,CARD,MOBILE,IN,2026-05-06T03:25:00,SUCCESS
T000769,C0061,A0061,M0040,D0061,10.62.28.194,6008.59,INR,CARD,ATM,IN,2026-05-14T18:09:00,SUCCESS
T000770,C0044,A0044,M0032,D0044,10.45.109.173,2144.91,INR,WALLET,MOBILE,IN,2026-05-14T01:29:00,SUCCESS
T000771,C0116,A0116,M0042,D0116,10.117.13.109,14896.38,INR,UPI,WEB,IN,2026-05-07T15:07:00,SUCCESS
T000772,C0065,A0065,M0029,D0065,10.66.56.46,5063.18,INR,WALLET,WEB,IN,2026-05-08T09:58:00,SUCCESS
T000773,C0007,A0007,M0006,D0007,10.8.50.92,3638.04,INR,WALLET,API,IN,2026-05-01T16:16:00,SUCCESS
T000774,C0002,A0002,M0029,D0002,10.3.15.27,1943.61,INR,UPI,WEB,IN,2026-05-10T15:21:00,SUCCESS
T000775,C0045,A0045,M0034,D0045,10.113.172.216,3178.63,INR,CARD,WEB,IN,2026-05-05T16:38:00,SUCCESS
T000776,C0007,A0007,M0036,D0007,10.8.50.92,10665.11,INR,CARD,MOBILE,IN,2026-05-08T22:49:00,SUCCESS
T000777,C0043,A0043,M0042,D0043,10.44.102.160,2664.45,INR,NEFT,MOBILE,IN,2026-05-11T04:07:00,SUCCESS
T000778,C0013,A0013,M0052,D0013,10.14.92.170,2990.72,INR,CARD,POS,IN,2026-05-04T04:35:00,FAILED
T000779,C0033,A0033,M0025,D0033,10.122.140.230,4561.32,INR,UPI,MOBILE,IN,2026-05-08T19:44:00,SUCCESS
T000780,C0071,A0071,M0036,D0071,10.72.98.124,5963.64,INR,WALLET,MOBILE,IN,2026-05-10T00:50:00,SUCCESS
T000781,C0106,A0106,M0002,D0106,10.107.143.179,2171.16,INR,UPI,POS,IN,2026-05-07T12:50:00,SUCCESS
T000782,C0016,A0016,M0019,D0016,10.231.155.20,10167.87,INR,UPI,API,GB,2026-05-10T13:09:00,SUCCESS
T000783,C0003,A0003,M0008,D0003,10.4.22.40,1285.62,INR,NEFT,WEB,IN,2026-05-01T17:39:00,PENDING
T000784,C0018,A0018,M0049,D0018,10.19.127.35,1142.38,INR,RTGS,POS,IN,2026-05-14T14:59:00,SUCCESS
T000785,C0110,A0110,M0001,D0110,10.111.171.31,1853.97,INR,WALLET,WEB,IN,2026-05-15T08:22:00,SUCCESS
T000786,C0002,A0002,M0043,D0002,10.3.15.27,4827.9,INR,NEFT,ATM,IN,2026-05-13T22:14:00,SUCCESS
T000787,C0034,A0034,M0010,D0034,10.35.39.43,9808.7,INR,RTGS,MOBILE,IN,2026-05-11T13:00:00,SUCCESS
T000788,C0084,A0084,M0052,D0084,10.36.137.230,2135.77,INR,RTGS,WEB,IN,2026-05-02T01:26:00,SUCCESS
T000789,C0078,A0078,M0031,D0078,10.79.147.15,10546.63,INR,WALLET,WEB,IN,2026-05-02T14:51:00,SUCCESS
T000790,C0003,A0003,M0013,D0003,10.4.22.40,14032.55,INR,UPI,MOBILE,IN,2026-05-14T23:22:00,SUCCESS
T000791,C0087,A0087,M0026,D0087,10.88.10.132,1038.18,INR,NEFT,POS,IN,2026-05-04T08:59:00,SUCCESS
T000792,C0054,A0054,M0038,D0275,10.55.179.103,2353.94,INR,UPI,MOBILE,IN,2026-05-14T11:13:00,SUCCESS
T000793,C0052,A0052,M0043,D0316,10.53.165.77,4448.07,INR,CARD,WEB,IN,2026-05-14T11:16:00,SUCCESS
T000794,C0070,A0070,M0024,D0481,10.168.171.144,3381.78,INR,RTGS,MOBILE,IN,2026-05-11T19:01:00,SUCCESS
T000795,C0062,A0062,M0004,D0062,10.63.35.7,635.0,INR,CARD,MOBILE,IN,2026-05-07T07:23:00,SUCCESS
T000796,C0038,A0038,M0052,D0038,10.39.67.95,2085.72,INR,CARD,WEB,IN,2026-05-03T14:46:00,SUCCESS
T000797,C0096,A0096,M0028,D0096,10.97.73.49,5821.04,INR,CARD,MOBILE,IN,2026-05-11T13:44:00,SUCCESS
T000798,C0053,A0053,M0012,D0053,10.54.172.90,2721.95,INR,NEFT,MOBILE,IN,2026-05-13T00:10:00,SUCCESS
T000799,C0032,A0032,M0049,D0032,10.33.25.17,5914.14,INR,UPI,WEB,IN,2026-05-03T00:36:00,SUCCESS
T000800,C0106,A0106,M0024,D0106,10.107.143.179,1231.16,INR,CARD,ATM,IN,2026-05-04T22:25:00,SUCCESS
T000801,C0011,A0011,M0050,D0011,10.12.78.144,4509.06,INR,NEFT,WEB,IN,2026-05-13T09:26:00,SUCCESS
T000802,C0080,A0080,M0010,D0080,10.81.161.41,2396.77,INR,RTGS,MOBILE,GB,2026-05-14T00:20:00,SUCCESS
T000803,C0066,A0066,M0001,D0066,10.67.63.59,441.6,INR,WALLET,MOBILE,IN,2026-05-08T01:34:00,SUCCESS
T000804,C0079,A0079,M0002,D0079,10.240.176.112,12616.29,INR,UPI,MOBILE,SG,2026-05-05T16:27:00,SUCCESS
T000805,C0085,A0085,M0028,D0085,10.86.196.106,1469.51,INR,NEFT,MOBILE,IN,2026-05-11T06:26:00,SUCCESS
T000806,C0031,A0031,M0037,D0031,10.32.18.4,1603.06,INR,UPI,WEB,IN,2026-05-08T22:38:00,SUCCESS
T000807,C0100,A0100,M0022,D0100,10.101.101.101,3490.76,INR,WALLET,MOBILE,IN,2026-05-14T22:03:00,SUCCESS
T000808,C0024,A0024,M0037,D0024,10.25.169.113,1082.22,INR,NEFT,MOBILE,SG,2026-05-14T23:32:00,SUCCESS
T000809,C0003,A0003,M0030,D0003,10.4.22.40,5323.68,INR,UPI,WEB,IN,2026-05-06T11:28:00,SUCCESS
T000810,C0121,A0121,M0023,D0121,10.122.48.174,2909.45,INR,WALLET,MOBILE,IN,2026-05-04T22:01:00,SUCCESS
T000811,C0050,A0050,M0019,D0402,10.51.151.51,8353.92,INR,NEFT,WEB,IN,2026-05-02T15:16:00,SUCCESS
T000812,C0031,A0031,M0022,D0031,10.32.18.4,313.73,INR,UPI,WEB,IN,2026-05-05T03:19:00,SUCCESS
T000813,C0014,A0014,M0014,D0014,10.15.99.183,4895.92,INR,RTGS,WEB,IN,2026-05-09T00:47:00,SUCCESS
T000814,C0099,A0099,M0043,D0099,10.100.94.88,8841.32,INR,NEFT,WEB,IN,2026-05-11T04:07:00,SUCCESS
T000815,C0015,A0015,M0010,D0015,10.16.106.196,62289.58,INR,CARD,WEB,IN,2026-05-15T06:02:00,SUCCESS
T000816,C0005,A0005,M0035,D0005,10.6.36.66,824.92,INR,NEFT,API,SG,2026-05-03T03:33:00,SUCCESS
T000817,C0034,A0034,M0019,D0034,10.35.39.43,1529.21,INR,UPI,MOBILE,IN,2026-05-07T23:20:00,SUCCESS
